# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 76.9552 avgA: 252.425 avgB: 418.496 MNR: 0.290837 GNR: 0.227268 DICE: 0.219902
chA: 1 chB: 2 | avgC: 138.784 avgA: 414.091 avgB: 379.495 MNR: 0.351961 GNR: 0.327778 DICE: 0.326625
chA: 1 chB: 3 | avgC: 406.574 avgA: 414.091 avgB: 533.469 MNR: 0.960105 GNR: 0.834305 DICE: 0.824052
chA: 1 chB: 4 | avgC: 115.036 avgA: 414.091 avgB: 305.985 MNR: 0.360711 GNR: 0.302252 DICE: 0.296473
chA: 1 chB: 5 | avgC: 22.3593 avgA: 414.091 avgB: 524.877 MNR: 0.0552443 GNR: 0.0471713 DICE: 0.0463496
chA: 2 chB: 3 | avgC: 195.419 avgA: 379.494 avgB: 533.469 MNR: 0.483539 GNR: 0.408879 DICE: 0.402832
chA: 2 chB: 4 | avgC: 98.2072 avgA: 379.492 avgB: 305.983 MNR: 0.30168 GNR: 0.268143 DICE: 0.265668
chA: 2 chB: 5 | avgC: 48.6317 avgA: 379.492 avgB: 524.877 MNR: 0.118776 GNR: 0.101117 DICE: 0.0996788
chA: 3 chB: 4 | avgC: 159.491 avgA: 533.469 avgB: 305.983 MNR: 0.505546 GNR: 0.37826 DICE: 0.361998
chA: 3 chB: 5 | avgC: 27.5665 avgA: 533.462 avgB: 524.872 MNR: 0.053068 GNR: 0.0512651 DICE: 0.0512033
chA: 4 chB: 5 | avgC: 22.8836 avgA: 305.963 avgB: 524.872 MNR: 0.070043 GNR: 0.0537024 DICE: 0.0517791

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 75.7711 avgA: 248.725 avgB: 420.625 MNR: 0.289688 GNR: 0.224235 DICE: 0.216376
chA: 0 chB: 2 | avgC: 143.699 avgA: 248.725 avgB: 384.344 MNR: 0.54355 GNR: 0.437379 DICE: 0.426743
chA: 0 chB: 3 | avgC: 118.29 avgA: 248.725 avgB: 535.62 MNR: 0.454622 GNR: 0.310047 DICE: 0.28847
chA: 0 chB: 4 | avgC: 51.5703 avgA: 248.723 avgB: 310.739 MNR: 0.196245 GNR: 0.171589 DICE: 0.169783
chA: 0 chB: 5 | avgC: 64.9233 avgA: 248.723 avgB: 530.134 MNR: 0.252136 GNR: 0.172343 DICE: 0.160473
chA: 1 chB: 2 | avgC: 141.696 avgA: 420.606 avgB: 384.318 MNR: 0.351645 GNR: 0.328653 DICE: 0.327627
chA: 1 chB: 3 | avgC: 411.24 avgA: 420.606 avgB: 535.596 MNR: 0.953634 GNR: 0.833558 DICE: 0.824129
chA: 1 chB: 4 | avgC: 116.358 avgA: 420.606 avgB: 310.731 MNR: 0.355169 GNR: 0.299151 DICE: 0.29373
chA: 1 chB: 5 | avgC: 21.1701 avgA: 420.604 avgB: 530.119 MNR: 0.0500683 GNR: 0.0432504 DICE: 0.0425931
chA: 2 chB: 3 | avgC: 202.55 avgA: 384.313 avgB: 535.592 MNR: 0.491356 GNR: 0.417118 DICE: 0.411176
chA: 2 chB: 4 | avgC: 101.937 avgA: 384.313 avgB: 310.72 MNR: 0.305913 GNR: 0.273708 DICE: 0.27139
chA: 2 chB: 5 | avgC: 50.6573 avgA: 384.313 avgB: 530.109 MNR: 0.120941 GNR: 0.102978 DICE: 0.101516
chA: 3 chB: 4 | avgC: 159.598 avgA: 535.592 avgB: 310.72 MNR: 0.495585 GNR: 0.37265 DICE: 0.357074
chA: 3 chB: 5 | avgC: 28.7481 avgA: 535.592 avgB: 530.109 MNR: 0.0549874 GNR: 0.0530601 DICE: 0.0529952
chA: 4 chB: 5 | avgC: 22.821 avgA: 310.72 avgB: 530.109 MNR: 0.0681968 GNR: 0.0522739 DICE: 0.050401

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 75.9629 avgA: 252.845 avgB: 423.769 MNR: 0.287352 GNR: 0.223721 DICE: 0.216131
chA: 0 chB: 2 | avgC: 147.409 avgA: 252.845 avgB: 391.379 MNR: 0.550797 GNR: 0.44215 DICE: 0.431288
chA: 0 chB: 3 | avgC: 119.026 avgA: 252.845 avgB: 542.999 MNR: 0.452355 GNR: 0.308695 DICE: 0.287286
chA: 0 chB: 4 | avgC: 54.5754 avgA: 252.845 avgB: 323.79 MNR: 0.205289 GNR: 0.177554 DICE: 0.17544
chA: 0 chB: 5 | avgC: 66.468 avgA: 252.845 avgB: 540.983 MNR: 0.254471 GNR: 0.1737 DICE: 0.161615
chA: 1 chB: 2 | avgC: 141.811 avgA: 423.769 avgB: 391.379 MNR: 0.349641 GNR: 0.325166 DICE: 0.323971
chA: 1 chB: 3 | avgC: 413.652 avgA: 423.769 avgB: 542.999 MNR: 0.952682 GNR: 0.82961 DICE: 0.819559
chA: 1 chB: 4 | avgC: 118.712 avgA: 423.765 avgB: 323.781 MNR: 0.352399 GNR: 0.299889 DICE: 0.294922
chA: 1 chB: 5 | avgC: 21.7366 avgA: 423.765 avgB: 540.982 MNR: 0.0505184 GNR: 0.0434317 DICE: 0.0427536
chA: 2 chB: 3 | avgC: 204.091 avgA: 391.379 avgB: 542.997 MNR: 0.490404 GNR: 0.417066 DICE: 0.411284
chA: 2 chB: 4 | avgC: 105.783 avgA: 391.379 avgB: 323.781 MNR: 0.307344 GNR: 0.276577 DICE: 0.27442
chA: 2 chB: 5 | avgC: 52.1931 avgA: 391.379 avgB: 540.982 MNR: 0.123045 GNR: 0.104799 DICE: 0.103341
chA: 3 chB: 4 | avgC: 166.308 avgA: 542.997 avgB: 323.781 MNR: 0.500039 GNR: 0.381094 DICE: 0.366462
chA: 3 chB: 5 | avgC: 28.1483 avgA: 542.997 avgB: 540.982 MNR: 0.0526323 GNR: 0.0507466 DICE: 0.0506814
chA: 4 chB: 5 | avgC: 25.945 avgA: 323.781 avgB: 540.982 MNR: 0.0742152 GNR: 0.0576675 DICE: 0.0558044

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 76.1944 avgA: 248.235 avgB: 415.583 MNR: 0.292353 GNR: 0.227715 DICE: 0.220137
chA: 0 chB: 2 | avgC: 144.06 avgA: 248.235 avgB: 383.387 MNR: 0.54875 GNR: 0.441381 DICE: 0.430766
chA: 0 chB: 3 | avgC: 121.474 avgA: 248.235 avgB: 531.949 MNR: 0.470123 GNR: 0.32146 DICE: 0.299408
chA: 0 chB: 4 | avgC: 51.2903 avgA: 248.235 avgB: 307.699 MNR: 0.197202 GNR: 0.173245 DICE: 0.17151
chA: 0 chB: 5 | avgC: 65.5959 avgA: 248.235 avgB: 530.345 MNR: 0.25483 GNR: 0.173686 DICE: 0.161546
chA: 1 chB: 2 | avgC: 138.903 avgA: 415.583 avgB: 383.387 MNR: 0.349947 GNR: 0.326242 DICE: 0.325134
chA: 1 chB: 3 | avgC: 407.307 avgA: 415.583 avgB: 531.949 MNR: 0.954041 GNR: 0.833038 DICE: 0.823545
chA: 1 chB: 4 | avgC: 114.012 avgA: 415.583 avgB: 307.699 MNR: 0.35532 GNR: 0.298077 DICE: 0.292459
chA: 1 chB: 5 | avgC: 22.3645 avgA: 415.583 avgB: 530.345 MNR: 0.0538476 GNR: 0.046168 DICE: 0.0454202
chA: 2 chB: 3 | avgC: 198.492 avgA: 383.387 avgB: 531.949 MNR: 0.486163 GNR: 0.413867 DICE: 0.408168
chA: 2 chB: 4 | avgC: 100.684 avgA: 383.387 avgB: 307.699 MNR: 0.308287 GNR: 0.273958 DICE: 0.271416
chA: 2 chB: 5 | avgC: 49.4322 avgA: 383.387 avgB: 530.345 MNR: 0.120089 GNR: 0.101933 DICE: 0.100436
chA: 3 chB: 4 | avgC: 156.494 avgA: 531.946 avgB: 307.699 MNR: 0.493344 GNR: 0.37058 DICE: 0.354996
chA: 3 chB: 5 | avgC: 28.5908 avgA: 531.946 avgB: 530.344 MNR: 0.055032 GNR: 0.0529361 DICE: 0.0528656
chA: 4 chB: 5 | avgC: 22.8018 avgA: 307.699 avgB: 530.344 MNR: 0.0687008 GNR: 0.052509 DICE: 0.0505975

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 75.2084 avgA: 250.916 avgB: 422.11 MNR: 0.286807 GNR: 0.223513 DICE: 0.215975
chA: 0 chB: 2 | avgC: 144.786 avgA: 250.916 avgB: 386.638 MNR: 0.546284 GNR: 0.440255 DICE: 0.42978
chA: 0 chB: 3 | avgC: 118.519 avgA: 250.916 avgB: 539.155 MNR: 0.454044 GNR: 0.310212 DICE: 0.288811
chA: 0 chB: 4 | avgC: 54.9003 avgA: 250.916 avgB: 324.008 MNR: 0.207693 GNR: 0.179165 DICE: 0.176948
chA: 0 chB: 5 | avgC: 66.4348 avgA: 250.916 avgB: 535.99 MNR: 0.255935 GNR: 0.175034 DICE: 0.16299
chA: 1 chB: 2 | avgC: 141.932 avgA: 422.107 avgB: 386.63 MNR: 0.355429 GNR: 0.330786 DICE: 0.329575
chA: 1 chB: 3 | avgC: 412.075 avgA: 422.107 avgB: 539.151 MNR: 0.956133 GNR: 0.833586 DICE: 0.823719
chA: 1 chB: 4 | avgC: 117.746 avgA: 422.107 avgB: 324.004 MNR: 0.349907 GNR: 0.298523 DICE: 0.293801
chA: 1 chB: 5 | avgC: 21.7519 avgA: 422.107 avgB: 535.99 MNR: 0.0524219 GNR: 0.044759 DICE: 0.0439916
chA: 2 chB: 3 | avgC: 202.455 avgA: 386.63 avgB: 539.151 MNR: 0.494048 GNR: 0.419325 DICE: 0.413362
chA: 2 chB: 4 | avgC: 104.959 avgA: 386.63 avgB: 324.004 MNR: 0.30616 GNR: 0.277276 DICE: 0.27536
chA: 2 chB: 5 | avgC: 51.6458 avgA: 386.63 avgB: 535.99 MNR: 0.123622 GNR: 0.105204 DICE: 0.10372
chA: 3 chB: 4 | avgC: 165.531 avgA: 539.151 avgB: 324.004 MNR: 0.49685 GNR: 0.38094 DICE: 0.366925
chA: 3 chB: 5 | avgC: 28.4207 avgA: 539.151 avgB: 535.99 MNR: 0.0546706 GNR: 0.0526598 DICE: 0.0525929
chA: 4 chB: 5 | avgC: 24.8223 avgA: 323.995 avgB: 535.981 MNR: 0.071622 GNR: 0.0559852 DICE: 0.0542546

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 70.7709 avgA: 240.99 avgB: 404.512 MNR: 0.279376 GNR: 0.217244 DICE: 0.20981
chA: 0 chB: 2 | avgC: 136.961 avgA: 240.985 avgB: 370.408 MNR: 0.534901 GNR: 0.430767 DICE: 0.420395
chA: 0 chB: 3 | avgC: 112.878 avgA: 240.985 avgB: 521.918 MNR: 0.448593 GNR: 0.305137 DICE: 0.283635
chA: 0 chB: 4 | avgC: 47.4916 avgA: 240.985 avgB: 295.689 MNR: 0.186729 GNR: 0.164161 DICE: 0.162526
chA: 0 chB: 5 | avgC: 62.8507 avgA: 240.985 avgB: 518.731 MNR: 0.252792 GNR: 0.172126 DICE: 0.16004
chA: 1 chB: 2 | avgC: 133.103 avgA: 404.502 avgB: 370.395 MNR: 0.342679 GNR: 0.31806 DICE: 0.316822
chA: 1 chB: 3 | avgC: 388.668 avgA: 404.502 avgB: 521.911 MNR: 0.936438 GNR: 0.812378 DICE: 0.802204
chA: 1 chB: 4 | avgC: 107.649 avgA: 404.497 avgB: 295.689 MNR: 0.346589 GNR: 0.289253 DICE: 0.283438
chA: 1 chB: 5 | avgC: 22.1956 avgA: 404.497 avgB: 518.726 MNR: 0.0558884 GNR: 0.0474126 DICE: 0.0465579
chA: 2 chB: 3 | avgC: 190.586 avgA: 370.385 avgB: 521.902 MNR: 0.479231 GNR: 0.404759 DICE: 0.398553
chA: 2 chB: 4 | avgC: 93.0605 avgA: 370.385 avgB: 295.668 MNR: 0.293365 GNR: 0.258957 DICE: 0.256293
chA: 2 chB: 5 | avgC: 46.6667 avgA: 370.385 avgB: 518.709 MNR: 0.115994 GNR: 0.0980205 DICE: 0.0964884
chA: 3 chB: 4 | avgC: 150.032 avgA: 521.902 avgB: 295.668 MNR: 0.489113 GNR: 0.363345 DICE: 0.34697
chA: 3 chB: 5 | avgC: 26.3861 avgA: 521.902 avgB: 518.709 MNR: 0.0524161 GNR: 0.0503451 DICE: 0.050266
chA: 4 chB: 5 | avgC: 20.4286 avgA: 295.668 avgB: 518.709 MNR: 0.0640611 GNR: 0.0487205 DICE: 0.0468773

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 76.3747 avgA: 247.457 avgB: 414.62 MNR: 0.294448 GNR: 0.229451 DICE: 0.221839
chA: 0 chB: 2 | avgC: 144.095 avgA: 247.457 avgB: 384.263 MNR: 0.552669 GNR: 0.442973 DICE: 0.4319
chA: 0 chB: 3 | avgC: 118.501 avgA: 247.455 avgB: 531.077 MNR: 0.460663 GNR: 0.314727 DICE: 0.293043
chA: 0 chB: 4 | avgC: 51.6777 avgA: 247.454 avgB: 307.621 MNR: 0.200269 GNR: 0.175371 DICE: 0.173535
chA: 0 chB: 5 | avgC: 64.0614 avgA: 247.454 avgB: 526.592 MNR: 0.252733 GNR: 0.172552 DICE: 0.160578
chA: 1 chB: 2 | avgC: 140.188 avgA: 414.607 avgB: 384.251 MNR: 0.352266 GNR: 0.328685 DICE: 0.327564
chA: 1 chB: 3 | avgC: 407.238 avgA: 414.595 avgB: 531.054 MNR: 0.957774 GNR: 0.836126 DICE: 0.826611
chA: 1 chB: 4 | avgC: 115.552 avgA: 414.575 avgB: 307.601 MNR: 0.361405 GNR: 0.303559 DICE: 0.297844
chA: 1 chB: 5 | avgC: 21.8798 avgA: 414.575 avgB: 526.551 MNR: 0.0525318 GNR: 0.0452679 DICE: 0.0445869
chA: 2 chB: 3 | avgC: 200.831 avgA: 384.223 avgB: 531.041 MNR: 0.490846 GNR: 0.418759 DICE: 0.413059
chA: 2 chB: 4 | avgC: 99.8159 avgA: 384.223 avgB: 307.578 MNR: 0.307346 GNR: 0.271897 DICE: 0.269227
chA: 2 chB: 5 | avgC: 48.9194 avgA: 384.223 avgB: 526.551 MNR: 0.117966 GNR: 0.101041 DICE: 0.09969
